#|num|weight|mean|covariance matrix|
|0|6142.50645199|47.2645639238 58.8373294023 48.0673585139|42.3939092949 -15.9413775317 2.88047581879 -15.9413775317 51.042003573 -2.91402074896 2.88047581879 -2.91402074896 46.5865464082|
|1|2737.92308108|21.0128597674 66.9159973954 70.9822335897|28.1512678333 3.07616060735 -31.9633446321 3.07616060735 30.0209444323 11.7378744608 -31.9633446321 11.7378744608 68.8999806477|
|2|5103.17228866|29.0580026274 52.3293334441 66.1355890671|32.4677893915 18.6872884049 5.73528917599 18.6872884049 64.3102642477 25.8593573071 5.73528917599 25.8593573071 46.9776093524|
|3|2999.48676773|23.5731842484 61.7879765575 30.5967840953|28.2735638891 -8.9877687922 -26.8976205197 -8.9877687922 40.7191244506 13.3806850566 -26.8976205197 13.3806850566 45.7508730023|
|4|4823.3104619|49.0968683815 66.9124175587 67.7768482532|37.3550674508 -17.368836144 -36.2055012547 -17.368836144 51.111977899 14.6236649261 -36.2055012547 14.6236649261 77.9593235773|
|5|4095.94026524|35.5518124044 77.6683560064 67.9758858968|55.6472657791 5.86628005133 -26.8480927413 5.86628005133 30.9441565008 6.35058067505 -26.8480927413 6.35058067505 39.7459149064|
|6|5945.68499308|18.2365982881 64.335115833 50.6002695724|27.3125478345 2.26704073394 -4.86803841365 2.26704073394 74.3707739509 -22.0288621469 -4.86803841365 -22.0288621469 54.8380130032|
|7|3116.53554392|30.2480890764 66.7686329425 79.9587308658|61.5605165564 9.81204688008 -6.10555073695 9.81204688008 59.4517619501 2.67417406865 -6.10555073695 2.67417406865 8.38484569681|
|8|7369.42148375|32.2068623902 53.7732694547 43.9134312115|36.1038812541 -5.43752166644 5.15607061574 -5.43752166644 101.416537172 -13.5182096623 5.15607061574 -13.5182096623 48.7350818513|
|9|3409.58326265|47.2355834565 75.4834635628 43.1026946653|44.4901564068 -7.57557317125 -0.0620642136482 -7.57557317125 14.56609758 -16.0062105574 -0.0620642136482 -16.0062105574 56.3870340761|
